"PokedexID","Title","CaptureRate","GrowthRate","HeightInches","WeightLbs","Types","Region","RegionID","Color","EnglishName","JapaneseName","FrenchName","Type1","Type2","SpeciesID"
"10287","Excadrill-mega","60","medium","35.43","132.28","5;9","60","5","Gray","Excadrill","ドリュウズ","Minotaupe","Ground","Steel","530"
"10288","Scolipede-mega","45","medium-slow","125.98","508.16","7;4","60","5","Red","Scolipede","ペンドラー","Brutapode","Bug","Poison","545"
"10289","Scrafty-mega","90","medium","43.31","68.34","17;2","60","5","Red","Scrafty","ズルズキン","Baggaïd","Dark","Fighting","560"
"10290","Eelektross-mega","30","slow","118.11","396.83","13","60","5","Blue","Eelektross","シビルドン","Ohmassacre","Electric","","604"
"10291","Chandelure-mega","45","medium-slow","98.43","153.44","8;10","60","5","Black","Chandelure","シャンデラ","Lugulabre","Ghost","Fire","609"
"10292","Chesnaught-mega","45","medium-slow","62.99","198.42","12;2","61","6","Green","Chesnaught","ブリガロン","Blindépique","Grass","Fighting","652"
"10293","Delphox-mega","45","medium-slow","59.06","85.98","10;14","61","6","Red","Delphox","マフォクシー","Goupelin","Fire","Psychic","655"
"10294","Greninja-mega","45","medium-slow","59.06","88.18","11;17","61","6","Blue","Greninja","ゲッコウガ","Amphinobi","Water","Dark","658"
"10295","Pyroar-mega","65","medium-slow","59.06","205.69","10;1","61","6","Brown","Pyroar","カエンジシ","Némélios","Fire","Normal","668"
"10296","Floette-mega","120","medium","7.87","222.23","18","61","6","White","Floette","フラエッテ","Floette","Fairy","","670"
"10297","Malamar-mega","80","medium","114.17","153.88","17;14","61","6","Blue","Malamar","カラマネロ","Sepiatroce","Dark","Psychic","687"
"10298","Barbaracle-mega","45","medium","86.61","220.46","6;2","61","6","Brown","Barbaracle","ガメノデス","Golgopathe","Rock","Fighting","689"
"10299","Dragalge-mega","55","medium","82.68","221.12","4;16","61","6","Brown","Dragalge","ドラミドロ","Kravarech","Poison","Dragon","691"
"10300","Hawlucha-mega","100","medium","39.37","55.12","2;3","61","6","Green","Hawlucha","ルチャブル","Brutalibré","Fighting","Flying","701"
"10301","Zygarde-mega","3","slow","303.15","1344.82","16;5","61","6","Green","Zygarde","ジガルデ","Zygarde","Dragon","Ground","718"
"10302","Drampa-mega","70","medium","118.11","530.21","1;16","62","7","White","Drampa","ジジーロン","Draïeul","Normal","Dragon","780"
"10303","Falinks-mega","45","medium","62.99","218.26","2","63","8","Yellow","Falinks","タイレーツ","Hexadron","Fighting","","870"
"10304","Raichu-mega-x","75","medium","47.24","83.78","13","56","1","Yellow","Raichu","ライチュウ","Raichu","Electric","","26"
"10305","Raichu-mega-y","75","medium","39.37","57.32","13","56","1","Yellow","Raichu","ライチュウ","Raichu","Electric","","26"
"10306","Chimecho-mega","45","fast","47.24","17.64","14;9","58","3","Blue","Chimecho","チリーン","Éoko","Psychic","Steel","358"
"10307","Absol-mega-z","30","medium-slow","47.24","108.03","17;8","58","3","White","Absol","アブソル","Absol","Dark","Ghost","359"
"10308","Staraptor-mega","45","medium-slow","74.8","110.23","2;3","59","4","Brown","Staraptor","ムクホーク","Étouraptor","Fighting","Flying","398"
"10309","Garchomp-mega-z","45","slow","74.8","218.26","16","59","4","Blue","Garchomp","ガブリアス","Carchacrok","Dragon","","445"
"10310","Lucario-mega-z","45","medium-slow","51.18","108.91","2;9","59","4","Blue","Lucario","ルカリオ","Lucario","Fighting","Steel","448"
"10311","Heatran-mega","3","slow","110.24","1256.63","10;9","59","4","Brown","Heatran","ヒードラン","Heatran","Fire","Steel","485"
"10312","Darkrai-mega","3","slow","118.11","529.11","17","59","4","Black","Darkrai","ダークライ","Darkrai","Dark","","491"
"10313","Golurk-mega","90","medium","157.48","727.52","5;8","60","5","Green","Golurk","ゴルーグ","Golemastoc","Ground","Ghost","623"
"10314","Meowstic-male-mega","75","medium","31.5","22.27","14","61","6","Blue","Meowstic","ニャオニクス","Mistigrix","Psychic","","678"
"10315","Crabominable-mega","60","medium","102.36","557.33","2;15","62","7","White","Crabominable","ケケンカニ","Crabominable","Fighting","Ice","740"
"10316","Golisopod-mega","45","medium","90.55","326.28","7;9","62","7","Gray","Golisopod","グソクムシャ","Sarmuraï","Bug","Steel","768"
"10317","Magearna-mega","3","slow","51.18","546.97","9;18","62","7","Gray","Magearna","マギアナ","Magearna","Steel","Fairy","801"
"10318","Magearna-original-mega","3","slow","51.18","546.97","9;18","62","7","Gray","Magearna","マギアナ","Magearna","Steel","Fairy","801"
"10319","Zeraora-mega","3","slow","59.06","98.11","13","62","7","Yellow","Zeraora","ゼラオラ","Zeraora","Electric","","807"
"10320","Scovillain-mega","75","medium","47.24","48.5","12;10","65","10","Green","Scovillain","スコヴィラン","Scovilain","Grass","Fire","952"
"10321","Glimmora-mega","25","medium-slow","110.24","169.76","6;4","65","10","Blue","Glimmora","キラフロル","Floréclat","Rock","Poison","970"
"10322","Tatsugiri-curly-mega","100","medium-slow","23.62","52.91","16;11","65","10","Pink","Tatsugiri","シャリタツ","Nigirigon","Dragon","Water","978"
"10323","Tatsugiri-droopy-mega","100","medium-slow","23.62","52.91","16;11","65","10","Pink","Tatsugiri","シャリタツ","Nigirigon","Dragon","Water","978"
"10324","Tatsugiri-stretchy-mega","100","medium-slow","23.62","52.91","16;11","65","10","Pink","Tatsugiri","シャリタツ","Nigirigon","Dragon","Water","978"
"10325","Baxcalibur-mega","10","slow","82.68","694.46","16;15","65","10","Gray","Baxcalibur","セグレイブ","Glaivodo","Dragon","Ice","998"
"10326","Meowstic-female-mega","75","medium","31.5","22.27","14","61","6","Blue","Meowstic","ニャオニクス","Mistigrix","Psychic","","678"
